#catalogue_i	 catalogue_j     ell_i   ell_j	s_i		s_j		 Cov^-1_ij    
pre-recon pre-recon 2 2 92.500000 32.500000 -1.124025e+03
pre-recon pre-recon 2 2 92.500000 37.500000 6.413813e+03
pre-recon pre-recon 2 2 92.500000 42.500000 -8.025906e+03
pre-recon pre-recon 2 2 92.500000 47.500000 6.516210e+03
pre-recon pre-recon 2 2 92.500000 52.500000 4.404180e+03
pre-recon pre-recon 2 2 92.500000 57.500000 2.046392e+03
pre-recon pre-recon 2 2 92.500000 62.500000 -3.409833e+03
pre-recon pre-recon 2 2 92.500000 67.500000 -8.499880e+03
pre-recon pre-recon 2 2 92.500000 72.500000 1.063094e+03
pre-recon pre-recon 2 2 92.500000 77.500000 -1.309880e+04
pre-recon pre-recon 2 2 92.500000 82.500000 -7.846461e+03
pre-recon pre-recon 2 2 92.500000 87.500000 -1.937485e+04
pre-recon pre-recon 2 2 92.500000 92.500000 1.925504e+05
pre-recon pre-recon 2 2 92.500000 97.500000 -2.195508e+04
pre-recon pre-recon 2 2 92.500000 102.500000 -9.334403e+03
pre-recon pre-recon 2 2 92.500000 107.500000 -2.272892e+04
pre-recon pre-recon 2 2 92.500000 112.500000 -1.843813e+03
pre-recon pre-recon 2 2 92.500000 117.500000 -2.454761e+03
pre-recon pre-recon 2 2 92.500000 122.500000 -7.324719e+03
pre-recon pre-recon 2 2 92.500000 127.500000 -7.869439e+03
pre-recon pre-recon 2 2 92.500000 132.500000 1.437600e+04
pre-recon pre-recon 2 2 92.500000 137.500000 -4.471529e+03
pre-recon pre-recon 2 2 92.500000 142.500000 -8.506881e+03
pre-recon pre-recon 2 2 92.500000 147.500000 -3.451086e+03
pre-recon pre-recon 2 2 92.500000 152.500000 1.030327e+04
pre-recon pre-recon 2 2 92.500000 157.500000 -9.096646e+02
pre-recon pre-recon 2 4 92.500000 22.500000 1.179390e+03
pre-recon pre-recon 2 4 92.500000 27.500000 7.465663e+02
pre-recon pre-recon 2 4 92.500000 32.500000 -1.578963e+03
pre-recon pre-recon 2 4 92.500000 37.500000 -1.618834e+01
pre-recon pre-recon 2 4 92.500000 42.500000 6.580260e+02
pre-recon pre-recon 2 4 92.500000 47.500000 9.891380e+01
pre-recon pre-recon 2 4 92.500000 52.500000 3.943819e+03
pre-recon pre-recon 2 4 92.500000 57.500000 -3.659863e+02
pre-recon pre-recon 2 4 92.500000 62.500000 9.179038e+02
pre-recon pre-recon 2 4 92.500000 67.500000 -3.525654e+03
pre-recon pre-recon 2 4 92.500000 72.500000 1.697920e+03
pre-recon pre-recon 2 4 92.500000 77.500000 2.030810e+03
pre-recon pre-recon 2 4 92.500000 82.500000 -3.072048e+03
pre-recon pre-recon 2 4 92.500000 87.500000 1.459582e+03
pre-recon pre-recon 2 4 92.500000 92.500000 -1.749616e+03
pre-recon pre-recon 2 4 92.500000 97.500000 2.373061e+03
pre-recon pre-recon 2 4 92.500000 102.500000 4.311424e+03
pre-recon pre-recon 2 4 92.500000 107.500000 -3.601222e+03
pre-recon pre-recon 2 4 92.500000 112.500000 5.179614e+03
pre-recon pre-recon 2 4 92.500000 117.500000 2.026997e+03
pre-recon pre-recon 2 4 92.500000 122.500000 3.707858e+03
pre-recon pre-recon 2 4 92.500000 127.500000 5.733872e+02
pre-recon pre-recon 2 4 92.500000 132.500000 5.886924e+03
pre-recon pre-recon 2 4 92.500000 137.500000 -1.071586e+04
pre-recon pre-recon 2 4 92.500000 142.500000 7.876772e+03
pre-recon pre-recon 2 4 92.500000 147.500000 -3.052199e+03
pre-recon pre-recon 2 4 92.500000 152.500000 -9.231884e+03
pre-recon pre-recon 2 4 92.500000 157.500000 1.801866e+04
pre-recon pre-recon 2 0 97.500000 22.500000 3.165260e+03
pre-recon pre-recon 2 0 97.500000 27.500000 -4.816824e+02
pre-recon pre-recon 2 0 97.500000 32.500000 1.259008e+03
pre-recon pre-recon 2 0 97.500000 37.500000 -2.353330e+03
pre-recon pre-recon 2 0 97.500000 42.500000 1.336638e+04
pre-recon pre-recon 2 0 97.500000 47.500000 -1.999363e+03
pre-recon pre-recon 2 0 97.500000 52.500000 -1.742575e+04
pre-recon pre-recon 2 0 97.500000 57.500000 5.621224e+03
pre-recon pre-recon 2 0 97.500000 62.500000 4.923274e+03
pre-recon pre-recon 2 0 97.500000 67.500000 8.665386e+03
pre-recon pre-recon 2 0 97.500000 72.500000 1.542422e+03
pre-recon pre-recon 2 0 97.500000 77.500000 2.029208e+04
pre-recon pre-recon 2 0 97.500000 82.500000 -9.401900e+02
pre-recon pre-recon 2 0 97.500000 87.500000 -1.527292e+04
pre-recon pre-recon 2 0 97.500000 92.500000 6.255724e+03
pre-recon pre-recon 2 0 97.500000 97.500000 1.883983e+03
pre-recon pre-recon 2 0 97.500000 102.500000 1.434111e+03
pre-recon pre-recon 2 0 97.500000 107.500000 2.032064e+04
pre-recon pre-recon 2 0 97.500000 112.500000 2.291602e+03
pre-recon pre-recon 2 0 97.500000 117.500000 -3.159129e+04
pre-recon pre-recon 2 0 97.500000 122.500000 2.792030e+03
pre-recon pre-recon 2 0 97.500000 127.500000 -2.344848e+04
pre-recon pre-recon 2 0 97.500000 132.500000 -5.955467e+03
pre-recon pre-recon 2 0 97.500000 137.500000 -1.573412e+04
pre-recon pre-recon 2 0 97.500000 142.500000 -2.238423e+04
pre-recon pre-recon 2 0 97.500000 147.500000 -1.837906e+03
pre-recon pre-recon 2 0 97.500000 152.500000 2.493504e+04
pre-recon pre-recon 2 0 97.500000 157.500000 -1.462350e+04
pre-recon pre-recon 2 2 97.500000 22.500000 -5.470918e+02
pre-recon pre-recon 2 2 97.500000 27.500000 2.473147e+02
pre-recon pre-recon 2 2 97.500000 32.500000 4.325828e+03
pre-recon pre-recon 2 2 97.500000 37.500000 -4.751675e+03
pre-recon pre-recon 2 2 97.500000 42.500000 1.616674e+03
pre-recon pre-recon 2 2 97.500000 47.500000 -7.602576e+03
pre-recon pre-recon 2 2 97.500000 52.500000 3.071357e+03
pre-recon pre-recon 2 2 97.500000 57.500000 2.211877e+03
pre-recon pre-recon 2 2 97.500000 62.500000 -3.643820e+03
pre-recon pre-recon 2 2 97.500000 67.500000 1.032727e+04
pre-recon pre-recon 2 2 97.500000 72.500000 -9.709621e+03
pre-recon pre-recon 2 2 97.500000 77.500000 -1.475417e+04
pre-recon pre-recon 2 2 97.500000 82.500000 -1.787426e+04
pre-recon pre-recon 2 2 97.500000 87.500000 -2.424956e+03
pre-recon pre-recon 2 2 97.500000 92.500000 -2.195508e+04
pre-recon pre-recon 2 2 97.500000 97.500000 2.331697e+05
pre-recon pre-recon 2 2 97.500000 102.500000 -1.383332e+04
pre-recon pre-recon 2 2 97.500000 107.500000 -2.059839e+04
pre-recon pre-recon 2 2 97.500000 112.500000 -1.697878e+04
pre-recon pre-recon 2 2 97.500000 117.500000 -8.873351e+03
pre-recon pre-recon 2 2 97.500000 122.500000 -3.566134e+03
pre-recon pre-recon 2 2 97.500000 127.500000 2.671730e+04
pre-recon pre-recon 2 2 97.500000 132.500000 5.573302e+03
pre-recon pre-recon 2 2 97.500000 137.500000 -4.719652e+02
pre-recon pre-recon 2 2 97.500000 142.500000 -2.522153e+03
pre-recon pre-recon 2 2 97.500000 147.500000 -6.790205e+03
pre-recon pre-recon 2 2 97.500000 152.500000 -4.801812e+03
pre-recon pre-recon 2 2 97.500000 157.500000 1.153079e+04
pre-recon pre-recon 2 4 97.500000 22.500000 3.812354e+02
pre-recon pre-recon 2 4 97.500000 27.500000 1.448906e+03
pre-recon pre-recon 2 4 97.500000 32.500000 1.192410e+02
pre-recon pre-recon 2 4 97.500000 37.500000 8.241371e+02
pre-recon pre-recon 2 4 97.500000 42.500000 -3.461312e+02
pre-recon pre-recon 2 4 97.500000 47.500000 -4.768082e+03
pre-recon pre-recon 2 4 97.500000 52.500000 -2.164789e+03
pre-recon pre-recon 2 4 97.500000 57.500000 4.371927e+02
pre-recon pre-recon 2 4 97.500000 62.500000 3.081305e+03
pre-recon pre-recon 2 4 97.500000 67.500000 7.203598e+03
pre-recon pre-recon 2 4 97.500000 72.500000 3.410626e+03
pre-recon pre-recon 2 4 97.500000 77.500000 -2.658732e+03
pre-recon pre-recon 2 4 97.500000 82.500000 -5.442722e+02
pre-recon pre-recon 2 4 97.500000 87.500000 -7.746580e+03
pre-recon pre-recon 2 4 97.500000 92.500000 1.078226e+03
pre-recon pre-recon 2 4 97.500000 97.500000 1.782123e+03
pre-recon pre-recon 2 4 97.500000 102.500000 -8.516697e+03
pre-recon pre-recon 2 4 97.500000 107.500000 6.527456e+03
pre-recon pre-recon 2 4 97.500000 112.500000 -9.619755e+02
pre-recon pre-recon 2 4 97.500000 117.500000 -5.845391e+03
pre-recon pre-recon 2 4 97.500000 122.500000 3.901240e+01
pre-recon pre-recon 2 4 97.500000 127.500000 9.463705e+03
pre-recon pre-recon 2 4 97.500000 132.500000 5.338339e+03
pre-recon pre-recon 2 4 97.500000 137.500000 2.204479e+04
pre-recon pre-recon 2 4 97.500000 142.500000 -3.535338e+03
pre-recon pre-recon 2 4 97.500000 147.500000 1.514024e+04
pre-recon pre-recon 2 4 97.500000 152.500000 -3.142601e+03
pre-recon pre-recon 2 4 97.500000 157.500000 -1.416627e+04
pre-recon pre-recon 2 0 102.500000 22.500000 -7.167000e+02
pre-recon pre-recon 2 0 102.500000 27.500000 1.125816e+04
pre-recon pre-recon 2 0 102.500000 32.500000 3.000270e+03
pre-recon pre-recon 2 0 102.500000 37.500000 -6.467690e+02
pre-recon pre-recon 2 0 102.500000 42.500000 -1.115384e+04
pre-recon pre-recon 2 0 102.500000 47.500000 -7.558414e+03
pre-recon pre-recon 2 0 102.500000 52.500000 3.817142e+03
pre-recon pre-recon 2 0 102.500000 57.500000 -7.578753e+03
pre-recon pre-recon 2 0 102.500000 62.500000 8.322740e+03
pre-recon pre-recon 2 0 102.500000 67.500000 -3.372687e+03
pre-recon pre-recon 2 0 102.500000 72.500000 7.025084e+03
pre-recon pre-recon 2 0 102.500000 77.500000 2.316633e+03
pre-recon pre-recon 2 0 102.500000 82.500000 3.424813e+03
pre-recon pre-recon 2 0 102.500000 87.500000 -1.242133e+04
pre-recon pre-recon 2 0 102.500000 92.500000 1.532962e+04
pre-recon pre-recon 2 0 102.500000 97.500000 -1.363885e+04
pre-recon pre-recon 2 0 102.500000 102.500000 5.021579e+03
pre-recon pre-recon 2 0 102.500000 107.500000 -1.251170e+04
pre-recon pre-recon 2 0 102.500000 112.500000 3.039814e+04
pre-recon pre-recon 2 0 102.500000 117.500000 -6.133885e+03
pre-recon pre-recon 2 0 102.500000 122.500000 -7.253934e+03
pre-recon pre-recon 2 0 102.500000 127.500000 -2.935603e+04
pre-recon pre-recon 2 0 102.500000 132.500000 3.114897e+04
pre-recon pre-recon 2 0 102.500000 137.500000 7.475669e+03
pre-recon pre-recon 2 0 102.500000 142.500000 -2.926172e+04
pre-recon pre-recon 2 0 102.500000 147.500000 2.248909e+03
pre-recon pre-recon 2 0 102.500000 152.500000 -2.027447e+04
pre-recon pre-recon 2 0 102.500000 157.500000 1.229485e+04
pre-recon pre-recon 2 2 102.500000 22.500000 1.792826e+03
pre-recon pre-recon 2 2 102.500000 27.500000 -2.072972e+03
pre-recon pre-recon 2 2 102.500000 32.500000 -1.285880e+03
pre-recon pre-recon 2 2 102.500000 37.500000 3.786358e+02
pre-recon pre-recon 2 2 102.500000 42.500000 3.972018e+02
pre-recon pre-recon 2 2 102.500000 47.500000 -4.963928e+03
pre-recon pre-recon 2 2 102.500000 52.500000 2.546173e+03
pre-recon pre-recon 2 2 102.500000 57.500000 -6.013181e+01
pre-recon pre-recon 2 2 102.500000 62.500000 -3.699523e+01
pre-recon pre-recon 2 2 102.500000 67.500000 -2.494399e+03
pre-recon pre-recon 2 2 102.500000 72.500000 -5.566789e+03
pre-recon pre-recon 2 2 102.500000 77.500000 4.885450e+02
pre-recon pre-recon 2 2 102.500000 82.500000 -1.231155e+04
pre-recon pre-recon 2 2 102.500000 87.500000 9.285825e+03
pre-recon pre-recon 2 2 102.500000 92.500000 -9.334403e+03
pre-recon pre-recon 2 2 102.500000 97.500000 -1.383332e+04
pre-recon pre-recon 2 2 102.500000 102.500000 2.397804e+05
pre-recon pre-recon 2 2 102.500000 107.500000 -1.915193e+04
pre-recon pre-recon 2 2 102.500000 112.500000 -7.561791e+03
pre-recon pre-recon 2 2 102.500000 117.500000 -2.507890e+04
pre-recon pre-recon 2 2 102.500000 122.500000 -8.206443e+03
pre-recon pre-recon 2 2 102.500000 127.500000 3.722661e+03
pre-recon pre-recon 2 2 102.500000 132.500000 8.803981e+03
pre-recon pre-recon 2 2 102.500000 137.500000 -8.137237e+03
pre-recon pre-recon 2 2 102.500000 142.500000 -1.693751e+04
pre-recon pre-recon 2 2 102.500000 147.500000 -7.444082e+03
pre-recon pre-recon 2 2 102.500000 152.500000 -2.151488e+04
pre-recon pre-recon 2 2 102.500000 157.500000 -5.383320e+03
pre-recon pre-recon 2 4 102.500000 22.500000 6.280743e+02
pre-recon pre-recon 2 4 102.500000 27.500000 -4.968371e+02
pre-recon pre-recon 2 4 102.500000 32.500000 1.983913e+03
pre-recon pre-recon 2 4 102.500000 37.500000 -1.566059e+03
pre-recon pre-recon 2 4 102.500000 42.500000 -4.526446e+03
pre-recon pre-recon 2 4 102.500000 47.500000 -2.728311e+02
pre-recon pre-recon 2 4 102.500000 52.500000 -1.245085e+03
pre-recon pre-recon 2 4 102.500000 57.500000 -4.702200e+03
pre-recon pre-recon 2 4 102.500000 62.500000 2.623359e+03
pre-recon pre-recon 2 4 102.500000 67.500000 -1.053566e+03
pre-recon pre-recon 2 4 102.500000 72.500000 1.606802e+03
pre-recon pre-recon 2 4 102.500000 77.500000 3.685278e+03
pre-recon pre-recon 2 4 102.500000 82.500000 -1.218966e+03
pre-recon pre-recon 2 4 102.500000 87.500000 7.975101e+03
pre-recon pre-recon 2 4 102.500000 92.500000 -5.663188e+01
pre-recon pre-recon 2 4 102.500000 97.500000 3.949663e+03
pre-recon pre-recon 2 4 102.500000 102.500000 4.591599e+03
pre-recon pre-recon 2 4 102.500000 107.500000 -7.101964e+03
pre-recon pre-recon 2 4 102.500000 112.500000 2.979766e+03
pre-recon pre-recon 2 4 102.500000 117.500000 5.589184e+03
pre-recon pre-recon 2 4 102.500000 122.500000 1.054736e+04
pre-recon pre-recon 2 4 102.500000 127.500000 -2.172281e+03
pre-recon pre-recon 2 4 102.500000 132.500000 2.156838e+03
pre-recon pre-recon 2 4 102.500000 137.500000 -1.196312e+04
pre-recon pre-recon 2 4 102.500000 142.500000 -4.395516e+03
pre-recon pre-recon 2 4 102.500000 147.500000 6.330335e+03
pre-recon pre-recon 2 4 102.500000 152.500000 1.531892e+04
pre-recon pre-recon 2 4 102.500000 157.500000 2.810658e+03
pre-recon pre-recon 2 0 107.500000 22.500000 2.600551e+03
pre-recon pre-recon 2 0 107.500000 27.500000 -9.667245e+03
pre-recon pre-recon 2 0 107.500000 32.500000 3.635079e+03
pre-recon pre-recon 2 0 107.500000 37.500000 -7.865779e+03
pre-recon pre-recon 2 0 107.500000 42.500000 2.359724e+03
pre-recon pre-recon 2 0 107.500000 47.500000 3.894126e+03
pre-recon pre-recon 2 0 107.500000 52.500000 -4.525583e+03
pre-recon pre-recon 2 0 107.500000 57.500000 9.689115e+03
pre-recon pre-recon 2 0 107.500000 62.500000 -1.041324e+04
pre-recon pre-recon 2 0 107.500000 67.500000 -6.355411e+02
pre-recon pre-recon 2 0 107.500000 72.500000 3.979626e+04
pre-recon pre-recon 2 0 107.500000 77.500000 1.748489e+03
pre-recon pre-recon 2 0 107.500000 82.500000 1.542703e+04
pre-recon pre-recon 2 0 107.500000 87.500000 -1.053519e+04
pre-recon pre-recon 2 0 107.500000 92.500000 -1.606156e+04
pre-recon pre-recon 2 0 107.500000 97.500000 -5.332784e+04
pre-recon pre-recon 2 0 107.500000 102.500000 4.415914e+03
pre-recon pre-recon 2 0 107.500000 107.500000 -2.272990e+03
pre-recon pre-recon 2 0 107.500000 112.500000 -1.806321e+04
pre-recon pre-recon 2 0 107.500000 117.500000 -2.500211e+04
pre-recon pre-recon 2 0 107.500000 122.500000 2.641383e+04
pre-recon pre-recon 2 0 107.500000 127.500000 -4.265462e+04
pre-recon pre-recon 2 0 107.500000 132.500000 -6.213542e+04
pre-recon pre-recon 2 0 107.500000 137.500000 1.963999e+04
pre-recon pre-recon 2 0 107.500000 142.500000 -1.219418e+04
pre-recon pre-recon 2 0 107.500000 147.500000 -1.440762e+04
pre-recon pre-recon 2 0 107.500000 152.500000 -1.297596e+04
pre-recon pre-recon 2 0 107.500000 157.500000 -2.073499e+04
pre-recon pre-recon 2 2 107.500000 22.500000 4.380456e+03
pre-recon pre-recon 2 2 107.500000 27.500000 3.672013e+03
pre-recon pre-recon 2 2 107.500000 32.500000 -9.071188e+02
pre-recon pre-recon 2 2 107.500000 37.500000 -4.482767e+03
pre-recon pre-recon 2 2 107.500000 42.500000 3.750677e+03
pre-recon pre-recon 2 2 107.500000 47.500000 -4.044331e+03
pre-recon pre-recon 2 2 107.500000 52.500000 -4.126485e+03
pre-recon pre-recon 2 2 107.500000 57.500000 -6.655884e+02
pre-recon pre-recon 2 2 107.500000 62.500000 5.622908e+03
pre-recon pre-recon 2 2 107.500000 67.500000 -1.123457e+03
pre-recon pre-recon 2 2 107.500000 72.500000 -8.517223e+03
pre-recon pre-recon 2 2 107.500000 77.500000 1.475377e+04
pre-recon pre-recon 2 2 107.500000 82.500000 -8.398689e+03
pre-recon pre-recon 2 2 107.500000 87.500000 7.964722e+03
pre-recon pre-recon 2 2 107.500000 92.500000 -2.272892e+04
pre-recon pre-recon 2 2 107.500000 97.500000 -2.059839e+04
pre-recon pre-recon 2 2 107.500000 102.500000 -1.915193e+04
pre-recon pre-recon 2 2 107.500000 107.500000 2.865227e+05
pre-recon pre-recon 2 2 107.500000 112.500000 -2.193184e+04
pre-recon pre-recon 2 2 107.500000 117.500000 -4.577396e+03
pre-recon pre-recon 2 2 107.500000 122.500000 -1.495581e+04
pre-recon pre-recon 2 2 107.500000 127.500000 -2.796607e+04
pre-recon pre-recon 2 2 107.500000 132.500000 -1.209793e+04
pre-recon pre-recon 2 2 107.500000 137.500000 -9.379602e+03
pre-recon pre-recon 2 2 107.500000 142.500000 -3.079585e+03
pre-recon pre-recon 2 2 107.500000 147.500000 4.504880e+03
pre-recon pre-recon 2 2 107.500000 152.500000 -1.402219e+04
pre-recon pre-recon 2 2 107.500000 157.500000 9.728255e+03
pre-recon pre-recon 2 4 107.500000 22.500000 -1.440100e+03
pre-recon pre-recon 2 4 107.500000 27.500000 -8.385016e+02
pre-recon pre-recon 2 4 107.500000 32.500000 3.249794e+02
pre-recon pre-recon 2 4 107.500000 37.500000 -5.245591e+02
pre-recon pre-recon 2 4 107.500000 42.500000 -6.583100e+02
pre-recon pre-recon 2 4 107.500000 47.500000 -2.769548e+03
pre-recon pre-recon 2 4 107.500000 52.500000 -2.059680e+03
pre-recon pre-recon 2 4 107.500000 57.500000 -3.536392e+03
pre-recon pre-recon 2 4 107.500000 62.500000 -6.703170e+03
pre-recon pre-recon 2 4 107.500000 67.500000 3.126377e+03
pre-recon pre-recon 2 4 107.500000 72.500000 -1.263411e+03
pre-recon pre-recon 2 4 107.500000 77.500000 -8.378909e+03
pre-recon pre-recon 2 4 107.500000 82.500000 4.592846e+03
pre-recon pre-recon 2 4 107.500000 87.500000 -5.972219e+03
pre-recon pre-recon 2 4 107.500000 92.500000 1.057165e+04
pre-recon pre-recon 2 4 107.500000 97.500000 -3.460056e+03
pre-recon pre-recon 2 4 107.500000 102.500000 -1.086904e+03
pre-recon pre-recon 2 4 107.500000 107.500000 1.144173e+04
pre-recon pre-recon 2 4 107.500000 112.500000 3.077072e+03
pre-recon pre-recon 2 4 107.500000 117.500000 -6.830127e+03
pre-recon pre-recon 2 4 107.500000 122.500000 -2.833715e+03
pre-recon pre-recon 2 4 107.500000 127.500000 9.561413e+03
pre-recon pre-recon 2 4 107.500000 132.500000 -1.471427e+04
pre-recon pre-recon 2 4 107.500000 137.500000 9.789849e+03
pre-recon pre-recon 2 4 107.500000 142.500000 -1.109776e+04
pre-recon pre-recon 2 4 107.500000 147.500000 8.647336e+03
pre-recon pre-recon 2 4 107.500000 152.500000 -4.430812e+03
pre-recon pre-recon 2 4 107.500000 157.500000 3.943465e+03
pre-recon pre-recon 2 0 112.500000 22.500000 -4.990198e+03
pre-recon pre-recon 2 0 112.500000 27.500000 5.639110e+02
pre-recon pre-recon 2 0 112.500000 32.500000 7.576984e+03
pre-recon pre-recon 2 0 112.500000 37.500000 -5.216978e+03
pre-recon pre-recon 2 0 112.500000 42.500000 -7.217261e+03
pre-recon pre-recon 2 0 112.500000 47.500000 4.423320e+03
pre-recon pre-recon 2 0 112.500000 52.500000 -1.130704e+03
pre-recon pre-recon 2 0 112.500000 57.500000 6.961463e+03
pre-recon pre-recon 2 0 112.500000 62.500000 5.484789e+03
pre-recon pre-recon 2 0 112.500000 67.500000 -5.761479e+03
pre-recon pre-recon 2 0 112.500000 72.500000 1.845229e+04
pre-recon pre-recon 2 0 112.500000 77.500000 2.989079e+04
pre-recon pre-recon 2 0 112.500000 82.500000 6.077196e+03
pre-recon pre-recon 2 0 112.500000 87.500000 -2.204543e+03
pre-recon pre-recon 2 0 112.500000 92.500000 -9.929782e+03
pre-recon pre-recon 2 0 112.500000 97.500000 1.107951e+04
pre-recon pre-recon 2 0 112.500000 102.500000 -2.648340e+04
pre-recon pre-recon 2 0 112.500000 107.500000 8.795539e+02
pre-recon pre-recon 2 0 112.500000 112.500000 3.171785e+04
pre-recon pre-recon 2 0 112.500000 117.500000 -6.135705e+03
pre-recon pre-recon 2 0 112.500000 122.500000 -3.125773e+04
pre-recon pre-recon 2 0 112.500000 127.500000 -3.830810e+03
pre-recon pre-recon 2 0 112.500000 132.500000 -7.031459e+03
pre-recon pre-recon 2 0 112.500000 137.500000 -1.921709e+04
pre-recon pre-recon 2 0 112.500000 142.500000 1.714962e+03
pre-recon pre-recon 2 0 112.500000 147.500000 5.891886e+03
pre-recon pre-recon 2 0 112.500000 152.500000 9.083535e+03
pre-recon pre-recon 2 0 112.500000 157.500000 -2.332620e+04
pre-recon pre-recon 2 2 112.500000 22.500000 -6.078470e+02
pre-recon pre-recon 2 2 112.500000 27.500000 -8.182044e+02
pre-recon pre-recon 2 2 112.500000 32.500000 3.336067e+03
pre-recon pre-recon 2 2 112.500000 37.500000 5.304726e+03
pre-recon pre-recon 2 2 112.500000 42.500000 -1.197403e+03
pre-recon pre-recon 2 2 112.500000 47.500000 4.824357e+03
pre-recon pre-recon 2 2 112.500000 52.500000 -9.672697e+02
pre-recon pre-recon 2 2 112.500000 57.500000 1.841236e+03
pre-recon pre-recon 2 2 112.500000 62.500000 -4.223914e+03
pre-recon pre-recon 2 2 112.500000 67.500000 -3.058950e+03
pre-recon pre-recon 2 2 112.500000 72.500000 -3.278114e+03
pre-recon pre-recon 2 2 112.500000 77.500000 -6.268580e+03
pre-recon pre-recon 2 2 112.500000 82.500000 -1.129424e+04
pre-recon pre-recon 2 2 112.500000 87.500000 -5.896190e+03
pre-recon pre-recon 2 2 112.500000 92.500000 -1.843813e+03
pre-recon pre-recon 2 2 112.500000 97.500000 -1.697878e+04
pre-recon pre-recon 2 2 112.500000 102.500000 -7.561791e+03
pre-recon pre-recon 2 2 112.500000 107.500000 -2.193184e+04
pre-recon pre-recon 2 2 112.500000 112.500000 2.721626e+05
pre-recon pre-recon 2 2 112.500000 117.500000 -1.186077e+04
pre-recon pre-recon 2 2 112.500000 122.500000 -1.604565e+04
pre-recon pre-recon 2 2 112.500000 127.500000 -2.309051e+04
pre-recon pre-recon 2 2 112.500000 132.500000 -1.195584e+04
pre-recon pre-recon 2 2 112.500000 137.500000 -2.397419e+04
