#catalogue_i	 catalogue_j     ell_i   ell_j	s_i		s_j		 Covij    
pre-recon pre-recon 4 4 72.500000 137.500000 -6.015153e-08
pre-recon pre-recon 4 4 72.500000 142.500000 -3.931680e-07
pre-recon pre-recon 4 4 72.500000 147.500000 3.135020e-08
pre-recon pre-recon 4 4 72.500000 152.500000 -9.485428e-08
pre-recon pre-recon 4 4 72.500000 157.500000 4.985792e-08
pre-recon pre-recon 4 0 77.500000 22.500000 6.192774e-08
pre-recon pre-recon 4 0 77.500000 27.500000 -3.241408e-08
pre-recon pre-recon 4 0 77.500000 32.500000 2.028002e-07
pre-recon pre-recon 4 0 77.500000 37.500000 -8.534473e-07
pre-recon pre-recon 4 0 77.500000 42.500000 3.189210e-07
pre-recon pre-recon 4 0 77.500000 47.500000 -3.048664e-07
pre-recon pre-recon 4 0 77.500000 52.500000 -1.491821e-07
pre-recon pre-recon 4 0 77.500000 57.500000 1.241940e-07
pre-recon pre-recon 4 0 77.500000 62.500000 -1.528854e-07
pre-recon pre-recon 4 0 77.500000 67.500000 2.870287e-08
pre-recon pre-recon 4 0 77.500000 72.500000 -2.046202e-07
pre-recon pre-recon 4 0 77.500000 77.500000 -6.628295e-08
pre-recon pre-recon 4 0 77.500000 82.500000 -2.025453e-07
pre-recon pre-recon 4 0 77.500000 87.500000 8.639402e-08
pre-recon pre-recon 4 0 77.500000 92.500000 1.619809e-07
pre-recon pre-recon 4 0 77.500000 97.500000 -8.888836e-08
pre-recon pre-recon 4 0 77.500000 102.500000 -2.250691e-08
pre-recon pre-recon 4 0 77.500000 107.500000 2.666349e-08
pre-recon pre-recon 4 0 77.500000 112.500000 -5.959804e-08
pre-recon pre-recon 4 0 77.500000 117.500000 8.460875e-08
pre-recon pre-recon 4 0 77.500000 122.500000 5.721966e-08
pre-recon pre-recon 4 0 77.500000 127.500000 7.324794e-08
pre-recon pre-recon 4 0 77.500000 132.500000 -6.664593e-08
pre-recon pre-recon 4 0 77.500000 137.500000 -1.052946e-07
pre-recon pre-recon 4 0 77.500000 142.500000 -1.634481e-08
pre-recon pre-recon 4 0 77.500000 147.500000 9.850002e-08
pre-recon pre-recon 4 0 77.500000 152.500000 3.407961e-08
pre-recon pre-recon 4 0 77.500000 157.500000 -3.270475e-08
pre-recon pre-recon 4 2 77.500000 22.500000 1.223167e-06
pre-recon pre-recon 4 2 77.500000 27.500000 -2.288750e-06
pre-recon pre-recon 4 2 77.500000 32.500000 -1.400575e-06
pre-recon pre-recon 4 2 77.500000 37.500000 -1.630099e-06
pre-recon pre-recon 4 2 77.500000 42.500000 -2.393275e-07
pre-recon pre-recon 4 2 77.500000 47.500000 -7.224282e-07
pre-recon pre-recon 4 2 77.500000 52.500000 -4.038901e-07
pre-recon pre-recon 4 2 77.500000 57.500000 -2.751450e-07
pre-recon pre-recon 4 2 77.500000 62.500000 -6.968935e-07
pre-recon pre-recon 4 2 77.500000 67.500000 6.608047e-08
pre-recon pre-recon 4 2 77.500000 72.500000 -2.117571e-07
pre-recon pre-recon 4 2 77.500000 77.500000 -3.205570e-07
pre-recon pre-recon 4 2 77.500000 82.500000 -4.363581e-07
pre-recon pre-recon 4 2 77.500000 87.500000 -1.547574e-07
pre-recon pre-recon 4 2 77.500000 92.500000 -2.099343e-07
pre-recon pre-recon 4 2 77.500000 97.500000 -8.481962e-08
pre-recon pre-recon 4 2 77.500000 102.500000 -3.116516e-07
pre-recon pre-recon 4 2 77.500000 107.500000 2.513684e-07
pre-recon pre-recon 4 2 77.500000 112.500000 -3.172049e-07
pre-recon pre-recon 4 2 77.500000 117.500000 -1.097808e-07
pre-recon pre-recon 4 2 77.500000 122.500000 6.413319e-08
pre-recon pre-recon 4 2 77.500000 127.500000 -4.881013e-08
pre-recon pre-recon 4 2 77.500000 132.500000 6.376936e-08
pre-recon pre-recon 4 2 77.500000 137.500000 -1.677251e-07
pre-recon pre-recon 4 2 77.500000 142.500000 -3.906960e-07
pre-recon pre-recon 4 2 77.500000 147.500000 -2.618744e-07
pre-recon pre-recon 4 2 77.500000 152.500000 -2.513127e-07
pre-recon pre-recon 4 2 77.500000 157.500000 9.447179e-08
pre-recon pre-recon 4 4 77.500000 22.500000 1.893145e-07
pre-recon pre-recon 4 4 77.500000 27.500000 7.640973e-07
pre-recon pre-recon 4 4 77.500000 32.500000 3.478990e-07
pre-recon pre-recon 4 4 77.500000 37.500000 -8.234341e-07
pre-recon pre-recon 4 4 77.500000 42.500000 4.516357e-07
pre-recon pre-recon 4 4 77.500000 47.500000 -3.823541e-07
pre-recon pre-recon 4 4 77.500000 52.500000 -8.567931e-08
pre-recon pre-recon 4 4 77.500000 57.500000 9.604248e-08
pre-recon pre-recon 4 4 77.500000 62.500000 1.835457e-07
pre-recon pre-recon 4 4 77.500000 67.500000 8.765517e-07
pre-recon pre-recon 4 4 77.500000 72.500000 1.020381e-06
pre-recon pre-recon 4 4 77.500000 77.500000 1.328787e-05
pre-recon pre-recon 4 4 77.500000 82.500000 1.157861e-06
pre-recon pre-recon 4 4 77.500000 87.500000 5.466070e-07
pre-recon pre-recon 4 4 77.500000 92.500000 5.794297e-07
pre-recon pre-recon 4 4 77.500000 97.500000 6.634651e-07
pre-recon pre-recon 4 4 77.500000 102.500000 6.932568e-07
pre-recon pre-recon 4 4 77.500000 107.500000 4.289530e-07
pre-recon pre-recon 4 4 77.500000 112.500000 -4.720372e-07
pre-recon pre-recon 4 4 77.500000 117.500000 3.976716e-07
pre-recon pre-recon 4 4 77.500000 122.500000 2.972962e-09
pre-recon pre-recon 4 4 77.500000 127.500000 2.821131e-07
pre-recon pre-recon 4 4 77.500000 132.500000 3.242823e-08
pre-recon pre-recon 4 4 77.500000 137.500000 1.509382e-08
pre-recon pre-recon 4 4 77.500000 142.500000 -6.856252e-09
pre-recon pre-recon 4 4 77.500000 147.500000 7.110590e-08
pre-recon pre-recon 4 4 77.500000 152.500000 -1.797870e-07
pre-recon pre-recon 4 4 77.500000 157.500000 -1.157461e-07
pre-recon pre-recon 4 0 82.500000 22.500000 -1.395402e-08
pre-recon pre-recon 4 0 82.500000 27.500000 -6.877677e-08
pre-recon pre-recon 4 0 82.500000 32.500000 4.269674e-08
pre-recon pre-recon 4 0 82.500000 37.500000 -2.368702e-08
pre-recon pre-recon 4 0 82.500000 42.500000 3.726337e-08
pre-recon pre-recon 4 0 82.500000 47.500000 1.609371e-08
pre-recon pre-recon 4 0 82.500000 52.500000 2.136565e-07
pre-recon pre-recon 4 0 82.500000 57.500000 -4.872543e-08
pre-recon pre-recon 4 0 82.500000 62.500000 -2.710356e-08
pre-recon pre-recon 4 0 82.500000 67.500000 -1.676177e-07
pre-recon pre-recon 4 0 82.500000 72.500000 5.360322e-08
pre-recon pre-recon 4 0 82.500000 77.500000 -1.035331e-07
pre-recon pre-recon 4 0 82.500000 82.500000 -2.353776e-07
pre-recon pre-recon 4 0 82.500000 87.500000 -8.811905e-09
pre-recon pre-recon 4 0 82.500000 92.500000 5.026897e-08
pre-recon pre-recon 4 0 82.500000 97.500000 -6.996427e-08
pre-recon pre-recon 4 0 82.500000 102.500000 5.735511e-08
pre-recon pre-recon 4 0 82.500000 107.500000 -1.093528e-08
pre-recon pre-recon 4 0 82.500000 112.500000 -1.193515e-07
pre-recon pre-recon 4 0 82.500000 117.500000 5.765922e-08
pre-recon pre-recon 4 0 82.500000 122.500000 2.817468e-08
pre-recon pre-recon 4 0 82.500000 127.500000 -4.676154e-08
pre-recon pre-recon 4 0 82.500000 132.500000 4.271170e-08
pre-recon pre-recon 4 0 82.500000 137.500000 1.767277e-07
pre-recon pre-recon 4 0 82.500000 142.500000 1.529423e-08
pre-recon pre-recon 4 0 82.500000 147.500000 4.909087e-09
pre-recon pre-recon 4 0 82.500000 152.500000 1.202972e-08
pre-recon pre-recon 4 0 82.500000 157.500000 1.139370e-07
pre-recon pre-recon 4 2 82.500000 22.500000 2.978830e-07
pre-recon pre-recon 4 2 82.500000 27.500000 -7.946363e-07
pre-recon pre-recon 4 2 82.500000 32.500000 1.918659e-07
pre-recon pre-recon 4 2 82.500000 37.500000 -4.985917e-07
pre-recon pre-recon 4 2 82.500000 42.500000 -1.678766e-07
pre-recon pre-recon 4 2 82.500000 47.500000 1.537447e-10
pre-recon pre-recon 4 2 82.500000 52.500000 -9.793136e-08
pre-recon pre-recon 4 2 82.500000 57.500000 8.370243e-07
pre-recon pre-recon 4 2 82.500000 62.500000 -5.068036e-08
pre-recon pre-recon 4 2 82.500000 67.500000 1.345569e-07
pre-recon pre-recon 4 2 82.500000 72.500000 -1.299656e-07
pre-recon pre-recon 4 2 82.500000 77.500000 -3.759390e-07
pre-recon pre-recon 4 2 82.500000 82.500000 9.547845e-08
pre-recon pre-recon 4 2 82.500000 87.500000 -4.203091e-07
pre-recon pre-recon 4 2 82.500000 92.500000 3.071526e-08
pre-recon pre-recon 4 2 82.500000 97.500000 3.406921e-09
pre-recon pre-recon 4 2 82.500000 102.500000 -8.423630e-08
pre-recon pre-recon 4 2 82.500000 107.500000 -9.317601e-08
pre-recon pre-recon 4 2 82.500000 112.500000 -4.503444e-08
pre-recon pre-recon 4 2 82.500000 117.500000 -1.732766e-07
pre-recon pre-recon 4 2 82.500000 122.500000 -5.331352e-08
pre-recon pre-recon 4 2 82.500000 127.500000 -6.310655e-08
pre-recon pre-recon 4 2 82.500000 132.500000 1.839130e-07
pre-recon pre-recon 4 2 82.500000 137.500000 -1.656480e-07
pre-recon pre-recon 4 2 82.500000 142.500000 1.165039e-08
pre-recon pre-recon 4 2 82.500000 147.500000 -1.940394e-07
pre-recon pre-recon 4 2 82.500000 152.500000 6.814615e-08
pre-recon pre-recon 4 2 82.500000 157.500000 -1.194658e-07
pre-recon pre-recon 4 4 82.500000 22.500000 9.031936e-07
pre-recon pre-recon 4 4 82.500000 27.500000 5.239252e-07
pre-recon pre-recon 4 4 82.500000 32.500000 5.633593e-08
pre-recon pre-recon 4 4 82.500000 37.500000 8.017049e-07
pre-recon pre-recon 4 4 82.500000 42.500000 -1.404942e-07
pre-recon pre-recon 4 4 82.500000 47.500000 2.090432e-07
pre-recon pre-recon 4 4 82.500000 52.500000 1.403320e-07
pre-recon pre-recon 4 4 82.500000 57.500000 -8.701036e-07
pre-recon pre-recon 4 4 82.500000 62.500000 1.713581e-07
pre-recon pre-recon 4 4 82.500000 67.500000 5.515477e-07
pre-recon pre-recon 4 4 82.500000 72.500000 6.890640e-07
pre-recon pre-recon 4 4 82.500000 77.500000 1.157861e-06
pre-recon pre-recon 4 4 82.500000 82.500000 1.026525e-05
pre-recon pre-recon 4 4 82.500000 87.500000 1.210709e-06
pre-recon pre-recon 4 4 82.500000 92.500000 2.851471e-07
pre-recon pre-recon 4 4 82.500000 97.500000 6.567322e-07
pre-recon pre-recon 4 4 82.500000 102.500000 2.823240e-07
pre-recon pre-recon 4 4 82.500000 107.500000 1.817195e-07
pre-recon pre-recon 4 4 82.500000 112.500000 5.697692e-07
pre-recon pre-recon 4 4 82.500000 117.500000 -1.048858e-07
pre-recon pre-recon 4 4 82.500000 122.500000 -3.721210e-09
pre-recon pre-recon 4 4 82.500000 127.500000 5.957462e-08
pre-recon pre-recon 4 4 82.500000 132.500000 3.207294e-07
pre-recon pre-recon 4 4 82.500000 137.500000 1.578244e-08
pre-recon pre-recon 4 4 82.500000 142.500000 6.260654e-08
pre-recon pre-recon 4 4 82.500000 147.500000 1.875620e-07
pre-recon pre-recon 4 4 82.500000 152.500000 4.876304e-08
pre-recon pre-recon 4 4 82.500000 157.500000 -1.017352e-07
pre-recon pre-recon 4 0 87.500000 22.500000 1.425563e-07
pre-recon pre-recon 4 0 87.500000 27.500000 -7.554997e-07
pre-recon pre-recon 4 0 87.500000 32.500000 2.950976e-08
pre-recon pre-recon 4 0 87.500000 37.500000 -5.975669e-07
pre-recon pre-recon 4 0 87.500000 42.500000 8.308859e-08
pre-recon pre-recon 4 0 87.500000 47.500000 -2.545617e-07
pre-recon pre-recon 4 0 87.500000 52.500000 -2.005813e-07
pre-recon pre-recon 4 0 87.500000 57.500000 -3.211658e-07
pre-recon pre-recon 4 0 87.500000 62.500000 2.596738e-08
pre-recon pre-recon 4 0 87.500000 67.500000 -8.648619e-08
pre-recon pre-recon 4 0 87.500000 72.500000 -4.505482e-08
pre-recon pre-recon 4 0 87.500000 77.500000 -1.274704e-07
pre-recon pre-recon 4 0 87.500000 82.500000 -9.536354e-09
pre-recon pre-recon 4 0 87.500000 87.500000 -6.399257e-08
pre-recon pre-recon 4 0 87.500000 92.500000 1.000355e-08
pre-recon pre-recon 4 0 87.500000 97.500000 1.430918e-07
pre-recon pre-recon 4 0 87.500000 102.500000 -1.316703e-07
pre-recon pre-recon 4 0 87.500000 107.500000 1.544816e-08
pre-recon pre-recon 4 0 87.500000 112.500000 2.816310e-08
pre-recon pre-recon 4 0 87.500000 117.500000 5.444253e-08
pre-recon pre-recon 4 0 87.500000 122.500000 1.866263e-08
pre-recon pre-recon 4 0 87.500000 127.500000 3.298393e-10
pre-recon pre-recon 4 0 87.500000 132.500000 2.547398e-08
pre-recon pre-recon 4 0 87.500000 137.500000 3.393753e-08
pre-recon pre-recon 4 0 87.500000 142.500000 -1.296714e-07
pre-recon pre-recon 4 0 87.500000 147.500000 3.582024e-08
pre-recon pre-recon 4 0 87.500000 152.500000 -3.401108e-08
pre-recon pre-recon 4 0 87.500000 157.500000 -3.816727e-08
pre-recon pre-recon 4 2 87.500000 22.500000 9.559170e-08
pre-recon pre-recon 4 2 87.500000 27.500000 7.249386e-07
pre-recon pre-recon 4 2 87.500000 32.500000 -1.393664e-07
pre-recon pre-recon 4 2 87.500000 37.500000 -4.269268e-08
pre-recon pre-recon 4 2 87.500000 42.500000 2.931234e-08
pre-recon pre-recon 4 2 87.500000 47.500000 -2.074648e-07
pre-recon pre-recon 4 2 87.500000 52.500000 -4.024226e-07
pre-recon pre-recon 4 2 87.500000 57.500000 -6.710213e-08
pre-recon pre-recon 4 2 87.500000 62.500000 1.086797e-08
pre-recon pre-recon 4 2 87.500000 67.500000 3.992733e-07
pre-recon pre-recon 4 2 87.500000 72.500000 1.363232e-07
pre-recon pre-recon 4 2 87.500000 77.500000 -3.132640e-07
pre-recon pre-recon 4 2 87.500000 82.500000 1.931233e-07
pre-recon pre-recon 4 2 87.500000 87.500000 4.428132e-08
pre-recon pre-recon 4 2 87.500000 92.500000 1.428240e-08
pre-recon pre-recon 4 2 87.500000 97.500000 2.943353e-07
pre-recon pre-recon 4 2 87.500000 102.500000 -2.785498e-07
pre-recon pre-recon 4 2 87.500000 107.500000 2.342680e-07
pre-recon pre-recon 4 2 87.500000 112.500000 -8.923312e-09
pre-recon pre-recon 4 2 87.500000 117.500000 1.069080e-07
pre-recon pre-recon 4 2 87.500000 122.500000 -8.569980e-08
pre-recon pre-recon 4 2 87.500000 127.500000 7.241320e-08
pre-recon pre-recon 4 2 87.500000 132.500000 -1.681603e-07
pre-recon pre-recon 4 2 87.500000 137.500000 2.598762e-08
pre-recon pre-recon 4 2 87.500000 142.500000 -5.853069e-08
pre-recon pre-recon 4 2 87.500000 147.500000 -2.986312e-09
pre-recon pre-recon 4 2 87.500000 152.500000 2.898817e-08
pre-recon pre-recon 4 2 87.500000 157.500000 -5.313127e-08
pre-recon pre-recon 4 4 87.500000 22.500000 1.288277e-06
pre-recon pre-recon 4 4 87.500000 27.500000 3.897673e-08
pre-recon pre-recon 4 4 87.500000 32.500000 -1.235331e-07
pre-recon pre-recon 4 4 87.500000 37.500000 1.778735e-06
pre-recon pre-recon 4 4 87.500000 42.500000 1.583998e-07
pre-recon pre-recon 4 4 87.500000 47.500000 1.699036e-06
pre-recon pre-recon 4 4 87.500000 52.500000 7.250698e-07
pre-recon pre-recon 4 4 87.500000 57.500000 -3.160852e-07
pre-recon pre-recon 4 4 87.500000 62.500000 5.192798e-07
pre-recon pre-recon 4 4 87.500000 67.500000 4.427572e-07
pre-recon pre-recon 4 4 87.500000 72.500000 8.574586e-07
pre-recon pre-recon 4 4 87.500000 77.500000 5.466070e-07
pre-recon pre-recon 4 4 87.500000 82.500000 1.210709e-06
pre-recon pre-recon 4 4 87.500000 87.500000 1.059593e-05
pre-recon pre-recon 4 4 87.500000 92.500000 5.164239e-07
pre-recon pre-recon 4 4 87.500000 97.500000 6.392678e-07
pre-recon pre-recon 4 4 87.500000 102.500000 4.100380e-07
pre-recon pre-recon 4 4 87.500000 107.500000 3.161296e-07
pre-recon pre-recon 4 4 87.500000 112.500000 2.461988e-07
pre-recon pre-recon 4 4 87.500000 117.500000 1.545912e-07
pre-recon pre-recon 4 4 87.500000 122.500000 1.035485e-07
pre-recon pre-recon 4 4 87.500000 127.500000 2.365750e-07
pre-recon pre-recon 4 4 87.500000 132.500000 3.391774e-08
pre-recon pre-recon 4 4 87.500000 137.500000 2.542654e-07
pre-recon pre-recon 4 4 87.500000 142.500000 -2.795697e-08
pre-recon pre-recon 4 4 87.500000 147.500000 -2.985500e-08
pre-recon pre-recon 4 4 87.500000 152.500000 -1.020628e-08
pre-recon pre-recon 4 4 87.500000 157.500000 -1.752310e-07
pre-recon pre-recon 4 0 92.500000 22.500000 -2.132506e-07
pre-recon pre-recon 4 0 92.500000 27.500000 -6.013929e-07
pre-recon pre-recon 4 0 92.500000 32.500000 -3.658244e-08
pre-recon pre-recon 4 0 92.500000 37.500000 5.907482e-08
pre-recon pre-recon 4 0 92.500000 42.500000 7.251595e-09
pre-recon pre-recon 4 0 92.500000 47.500000 -1.320054e-07
pre-recon pre-recon 4 0 92.500000 52.500000 -1.399581e-07
pre-recon pre-recon 4 0 92.500000 57.500000 -4.555090e-08
pre-recon pre-recon 4 0 92.500000 62.500000 1.425670e-07
pre-recon pre-recon 4 0 92.500000 67.500000 -1.272086e-07
pre-recon pre-recon 4 0 92.500000 72.500000 4.846792e-08
pre-recon pre-recon 4 0 92.500000 77.500000 -3.208932e-07
pre-recon pre-recon 4 0 92.500000 82.500000 3.016879e-08
pre-recon pre-recon 4 0 92.500000 87.500000 4.386296e-08
pre-recon pre-recon 4 0 92.500000 92.500000 1.311644e-07
pre-recon pre-recon 4 0 92.500000 97.500000 -1.435549e-08
pre-recon pre-recon 4 0 92.500000 102.500000 5.443311e-09
pre-recon pre-recon 4 0 92.500000 107.500000 7.852495e-08
pre-recon pre-recon 4 0 92.500000 112.500000 5.500574e-08
pre-recon pre-recon 4 0 92.500000 117.500000 -6.312939e-09
pre-recon pre-recon 4 0 92.500000 122.500000 -9.337126e-08
pre-recon pre-recon 4 0 92.500000 127.500000 -1.029677e-07
pre-recon pre-recon 4 0 92.500000 132.500000 -9.590338e-08
pre-recon pre-recon 4 0 92.500000 137.500000 -6.881824e-08
pre-recon pre-recon 4 0 92.500000 142.500000 -6.710771e-08
pre-recon pre-recon 4 0 92.500000 147.500000 7.790839e-09
pre-recon pre-recon 4 0 92.500000 152.500000 1.099314e-07
pre-recon pre-recon 4 0 92.500000 157.500000 1.461366e-07
pre-recon pre-recon 4 2 92.500000 22.500000 4.499623e-07
pre-recon pre-recon 4 2 92.500000 27.500000 -2.928090e-07
pre-recon pre-recon 4 2 92.500000 32.500000 6.139427e-07
pre-recon pre-recon 4 2 92.500000 37.500000 -2.823342e-07
pre-recon pre-recon 4 2 92.500000 42.500000 -9.608207e-08
pre-recon pre-recon 4 2 92.500000 47.500000 2.732195e-07
pre-recon pre-recon 4 2 92.500000 52.500000 -6.690956e-07
pre-recon pre-recon 4 2 92.500000 57.500000 -7.641921e-07
pre-recon pre-recon 4 2 92.500000 62.500000 -5.741305e-07
pre-recon pre-recon 4 2 92.500000 67.500000 -1.470124e-07
pre-recon pre-recon 4 2 92.500000 72.500000 -1.658290e-09
pre-recon pre-recon 4 2 92.500000 77.500000 -1.150654e-07
pre-recon pre-recon 4 2 92.500000 82.500000 1.748066e-07
pre-recon pre-recon 4 2 92.500000 87.500000 -3.243999e-07
pre-recon pre-recon 4 2 92.500000 92.500000 -5.770663e-08
pre-recon pre-recon 4 2 92.500000 97.500000 -5.887198e-08
pre-recon pre-recon 4 2 92.500000 102.500000 -1.235532e-08
pre-recon pre-recon 4 2 92.500000 107.500000 -2.913836e-07
pre-recon pre-recon 4 2 92.500000 112.500000 1.143108e-08
pre-recon pre-recon 4 2 92.500000 117.500000 2.750004e-08
pre-recon pre-recon 4 2 92.500000 122.500000 -1.125916e-07
pre-recon pre-recon 4 2 92.500000 127.500000 2.906846e-07
pre-recon pre-recon 4 2 92.500000 132.500000 -1.023570e-07
pre-recon pre-recon 4 2 92.500000 137.500000 2.432589e-07
pre-recon pre-recon 4 2 92.500000 142.500000 -5.230934e-08
pre-recon pre-recon 4 2 92.500000 147.500000 1.318221e-07
pre-recon pre-recon 4 2 92.500000 152.500000 1.502249e-07
pre-recon pre-recon 4 2 92.500000 157.500000 2.626521e-07
pre-recon pre-recon 4 4 92.500000 22.500000 1.364735e-06
pre-recon pre-recon 4 4 92.500000 27.500000 1.236874e-06
pre-recon pre-recon 4 4 92.500000 32.500000 -8.080317e-08
pre-recon pre-recon 4 4 92.500000 37.500000 -2.375520e-07
pre-recon pre-recon 4 4 92.500000 42.500000 3.212621e-07
pre-recon pre-recon 4 4 92.500000 47.500000 7.982986e-07
pre-recon pre-recon 4 4 92.500000 52.500000 -8.316055e-07
pre-recon pre-recon 4 4 92.500000 57.500000 5.854844e-07
pre-recon pre-recon 4 4 92.500000 62.500000 4.605392e-08
pre-recon pre-recon 4 4 92.500000 67.500000 -1.120475e-08
pre-recon pre-recon 4 4 92.500000 72.500000 2.541683e-07
pre-recon pre-recon 4 4 92.500000 77.500000 5.794297e-07
pre-recon pre-recon 4 4 92.500000 82.500000 2.851471e-07
pre-recon pre-recon 4 4 92.500000 87.500000 5.164239e-07
pre-recon pre-recon 4 4 92.500000 92.500000 9.445525e-06
pre-recon pre-recon 4 4 92.500000 97.500000 9.395972e-07
pre-recon pre-recon 4 4 92.500000 102.500000 9.763547e-07
pre-recon pre-recon 4 4 92.500000 107.500000 6.810574e-07
pre-recon pre-recon 4 4 92.500000 112.500000 1.627909e-07
pre-recon pre-recon 4 4 92.500000 117.500000 3.786007e-09
pre-recon pre-recon 4 4 92.500000 122.500000 2.782506e-07
pre-recon pre-recon 4 4 92.500000 127.500000 -1.107210e-08
pre-recon pre-recon 4 4 92.500000 132.500000 -1.824828e-07
pre-recon pre-recon 4 4 92.500000 137.500000 2.257446e-08
pre-recon pre-recon 4 4 92.500000 142.500000 2.480942e-07
pre-recon pre-recon 4 4 92.500000 147.500000 -1.822205e-07
pre-recon pre-recon 4 4 92.500000 152.500000 2.061275e-07
pre-recon pre-recon 4 4 92.500000 157.500000 1.020340e-07
pre-recon pre-recon 4 0 97.500000 22.500000 1.892954e-07
pre-recon pre-recon 4 0 97.500000 27.500000 -7.412971e-08
pre-recon pre-recon 4 0 97.500000 32.500000 9.352181e-09
pre-recon pre-recon 4 0 97.500000 37.500000 1.615713e-07
pre-recon pre-recon 4 0 97.500000 42.500000 4.572942e-07
pre-recon pre-recon 4 0 97.500000 47.500000 1.762051e-07
pre-recon pre-recon 4 0 97.500000 52.500000 1.211505e-07
pre-recon pre-recon 4 0 97.500000 57.500000 -8.471008e-09
pre-recon pre-recon 4 0 97.500000 62.500000 3.199580e-08
pre-recon pre-recon 4 0 97.500000 67.500000 -1.798046e-07
pre-recon pre-recon 4 0 97.500000 72.500000 -7.106363e-08
pre-recon pre-recon 4 0 97.500000 77.500000 -1.064581e-07
pre-recon pre-recon 4 0 97.500000 82.500000 1.040798e-07
pre-recon pre-recon 4 0 97.500000 87.500000 9.919156e-08
pre-recon pre-recon 4 0 97.500000 92.500000 -9.112109e-08
pre-recon pre-recon 4 0 97.500000 97.500000 -7.545890e-08
pre-recon pre-recon 4 0 97.500000 102.500000 6.815909e-08
pre-recon pre-recon 4 0 97.500000 107.500000 1.063273e-07
pre-recon pre-recon 4 0 97.500000 112.500000 -3.845149e-08
pre-recon pre-recon 4 0 97.500000 117.500000 8.521196e-08
